,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
36,6/11/20,1.8838310364,281.542080636,2358.9,262.1,2902.542080636,281,250.86095831023889,312.2232029617611,250.37795105419679,311.6220489458032,2101.8382517499813,2615.961748250019,233.53758352777572,290.6624164722243,2586.2367935879956,3218.847367684004,2902.7258642293,2621,281,5.62,5.007559021083936,6.232440978916064
37,6/12/20,1.5876335283,263.4572745809,2376.0,264.0,2903.4572745809,263,234.74694875405217,292.16760040774784,234.33950579093863,291.66049420906137,2117.074774750077,2634.925225249923,235.2305305277863,292.7694694722137,2587.0522540319153,3219.862295129885,2903.156950212,2640,263,5.26,4.686790115818773,5.833209884181227
38,6/13/20,1.3379723369,246.386166581,2391.3,265.7,2903.386166581,246,219.53616924074302,273.23616392125695,219.19208526452815,272.80791473547185,2130.707453223846,2651.892546776154,236.74527258042733,294.6547274195726,2586.9888950450163,3219.7834381169837,2903.5198840933,2657,246,4.92,4.383841705290562,5.456158294709438
39,6/14/20,1.1277048127,230.3246106938,2405.7000000000003,267.3,2903.3246106938,230,205.2249256329864,255.42429575461358,204.93568947496533,255.06431052503467,2143.5382094344527,2667.861790565548,238.17091215938365,296.4290878406164,2586.9340472268227,3219.715174160777,2903.8274383357,2673,230,4.6000000000000005,4.098713789499307,5.101286210500694
40,6/15/20,0.9504224818000001,216.2734935991,2419.2000000000003,268.8,2904.2734935991,216,192.70503272126547,239.84195447693452,192.46134315909788,239.53865684090212,2155.5670433818964,2682.832956618104,239.50744926465515,298.0925507353449,2587.779525367817,3220.7674618303836,2904.0858605661,2688,216,4.32,3.8492268631819577,4.790773136818043
41,6/16/20,0.8009495680000001,202.2311478527,2431.8,270.2,2904.2311478527,202,180.19295529785535,224.26934040754463,179.98699684323043,224.01300315676957,2166.793955066177,2696.806044933823,240.75488389624186,299.6451161037581,2587.741794260274,3220.7205014451256,2904.3028935373995,2702,202,4.04,3.5997399368646086,4.4802600631353915
42,6/17/20,0.6750657076000001,189.1944806972,2443.5,271.5,2904.1944806972,189,168.5769623762552,209.81199901814477,168.40367526421065,209.59632473578935,2177.2189444872947,2709.7810555127053,241.91321605414387,301.08678394585615,2587.709122917694,3220.679838476706,2904.4868116709,2715,189,3.7800000000000002,3.368073505284213,4.191926494715787
43,6/18/20,0.5689605754,177.1636081041,2454.3,272.7,2904.1636081041,177,157.8571572899404,196.4700589182596,157.71137842203854,196.28862157796146,2186.84201164525,2721.7579883547505,242.98244573836106,302.41755426163894,2587.6816146735514,3220.645601534649,2904.6417949384004,2727,177,3.54,3.154227568440771,3.925772431559229
44,6/19/20,0.47948315399999997,165.1382302013,2465.1,273.90000000000003,2904.1382302013,165,147.14224810860415,183.13421229399583,147.01908157986642,182.98091842013358,2196.4650788032045,2733.7349211967953,244.0516754225783,303.7483245774218,2587.659002334387,3220.6174580682127,2904.771747844,2739,165,3.3000000000000003,2.940381631597329,3.6596183684026715
45,6/20/20,0.40409648789999997,154.116629486,2475.0,275.0,2904.116629486,154,137.32172923161383,170.91152974038616,137.217809474542,170.782190525458,2205.2862236979963,2744.7137763020037,245.03180263311071,304.9681973668893,2587.639755562721,3220.593503409279,2904.8814840892996,2750,154,3.08,2.74435618949084,3.41564381050916
46,6/21/20,0.34058495980000003,144.0981560075,2484.0,276.0,2904.0981560075,144,128.39502153681795,159.80129047818204,128.30756210606526,159.69243789393474,2213.3054463296257,2754.6945536703743,245.9228273699584,306.0771726300416,2587.623295236402,3220.5730167785982,2904.9742459174,2760,144,2.88,2.566151242121305,3.193848757878695
