,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
30,6/5/20,689.4327131762,4656.3371868693,8309.7,923.3000000000001,13889.3371868693,3953,4198.230400121992,5114.443973616609,3564.0899929844486,4341.910007015551,7492.162563800373,9127.237436199628,832.4625070889304,1014.1374929110698,12522.855471011293,15255.818902727306,13186.522957244699,9233,3953,79.06,71.28179985968897,86.83820014031103
31,6/6/20,658.7135662753,4522.6118510361,8550.9,950.1,14023.611851036101,3851,4077.661431932871,4967.5622701393295,3472.1251107976504,4229.87488920235,7709.63246167739,9392.16753832261,856.6258290752655,1043.5741709247345,12643.919722685527,15403.303979386676,13352.868196615302,9501,3851,77.02,69.442502215953,84.597497784047
32,6/7/20,629.1749861301,4390.5635809149,8785.800000000001,976.2,14152.563580914899,3749,3958.6045338479034,4822.522627981896,3380.1602286108523,4117.839771389148,7921.422175654636,9650.177824345366,880.1580195171816,1072.2419804828185,12760.184729019718,15544.94243281008,13511.599603804902,9762,3749,74.98,67.60320457221705,82.35679542778296
33,6/8/20,600.7569546635,4260.1264503405,9014.4,1001.6,14276.1264503405,3647,3841.0002657492882,4679.252634931711,3288.1953464240537,4005.8046535759463,8127.531705732105,9901.268294267893,903.0590784146784,1100.1409215853216,12871.591049896073,15680.661850784927,13663.0528713766,10016,3647,72.94,65.76390692848108,80.11609307151892
34,6/9/20,573.4610402891001,4130.1603335301,9236.7,1026.3,14393.1603335301,3544,3723.8206714282674,4536.499995631932,3195.328847745228,3892.671152254772,8327.961051909806,10145.438948090195,925.329005767756,1127.2709942322438,12977.110729105829,15809.209937954372,13807.5972717247,10263,3544,70.88,63.90657695490456,77.85342304509544
35,6/10/20,547.3503979112,4002.4509050826,9452.7,1050.3,14505.4509050826,3442,3608.675744552604,4396.226065612595,3103.3639655584298,3780.6360344415702,8522.710214187731,10382.68978581227,946.9678015764144,1153.6321984235854,13078.35376031675,15932.54804984845,13945.6356570761,10503,3442,68.84,62.0672793111686,75.61272068883142
36,6/11/20,522.5497689247001,3875.7096399787997,9663.300000000001,1073.7,14612.709639978799,3340,3494.4037297145965,4257.0155502430025,3011.3990833716316,3668.6009166283684,8712.59064740871,10614.009352591293,968.0656274898565,1179.3343725101436,13175.06000461316,16050.359275344437,14077.604459488699,10737,3340,66.8,60.22798166743262,73.37201833256736
37,6/12/20,499.2339498444,3750.5888163494,9867.6,1096.4,14714.5888163494,3239,3381.592731634274,4119.584901064526,2920.3358176768606,3557.6641823231394,8896.790896729914,10838.409103270087,988.5323218588793,1204.2676781411208,13266.915950223067,16162.261682475733,14203.964443644501,10964,3239,64.78,58.40671635353721,71.1532836464628
38,6/13/20,477.19616875730003,3628.2432894842,10065.6,1118.4,14812.2432894842,3140,3271.283986886824,3985.202592081576,2831.0757849661445,3448.9242150338555,9075.310962151345,11055.889037848656,1008.3678846834829,1228.4321153165174,13354.962833721653,16269.523745246748,14324.8540140649,11184,3140,62.800000000000004,56.62151569932289,68.97848430067711
39,6/14/20,456.1174852729,3508.9796632193,10257.300000000001,1139.7,14905.9796632193,3043,3163.7539345473942,3854.205391891206,2743.618985239483,3342.381014760517,9248.150843673006,11266.449156326997,1027.5723159636673,1251.8276840363328,13439.477094184065,16372.482232254533,14440.3061396041,11397,3043,60.86,54.872379704789665,66.84762029521033
40,6/15/20,435.84189536980006,3391.8970046525,10442.7,1160.3,14994.8970046525,2947,3058.19027865315,3725.60373065185,2657.0638020048495,3236.9361979951505,9415.310541294892,11470.08945870511,1046.1456156994323,1274.4543843005677,13519.646435647472,16470.147573657527,14550.4725868918,11603,2947,58.94,53.14127604009699,64.73872395990301
41,6/16/20,416.2873080305,3277.0024957565,10622.7,1180.3,15080.0024957565,2852,2954.5994945891234,3599.405496923877,2571.4102352622435,3132.5897647377565,9577.60150985983,11667.798490140172,1064.177945539981,1296.422054460019,13596.378949988934,16563.626041524065,14655.5529852342,11803,2852,57.04,51.428204705244866,62.65179529475513
42,6/17/20,397.4455452418,3165.2114333789,10796.4,1199.6000000000001,15161.2114333789,2759,2853.8068290882115,3476.6160376695884,2487.559901503692,3030.440098496308,9734.212294524994,11858.587705475005,1081.5791438361107,1317.6208561638896,13669.598267449315,16652.824599308482,14755.7948266144,11996,2759,55.18,49.75119803007384,60.60880196992616
43,6/18/20,379.3823419946,3056.3472292419,10964.7,1218.3,15239.3472292419,2668,2755.653067246851,3357.041391236949,2405.5128007291955,2930.4871992708045,9885.954350133212,12043.44564986679,1098.4393722370235,1338.1606277629764,13740.046789617085,16738.647668866714,14851.4934656922,12183,2668,53.36,48.1102560145839,58.609743985416095
44,6/19/20,362.237346284,2949.1414099428002,11127.6,1236.4,15313.1414099428,2578,2658.99453252547,3239.2882873601307,2324.3673164467264,2831.6326835532736,10032.827676684481,12222.37232331552,1114.7586307427202,1358.04136925728,13806.58083995267,16819.70197993293,14942.9921198043,12364,2578,51.56,46.48734632893453,56.632653671065476
45,6/20/20,346.110905133,2845.3806839197,11285.1,1253.9,15384.3806839197,2491,2565.4421507183024,3125.3192171210976,2245.9266816403397,2736.0733183596603,10174.832274178802,12395.3677258212,1130.5369193532003,1377.2630806467998,13870.811344250305,16897.950023589096,15030.591696269,12539,2491,49.82,44.91853363280679,54.72146636719321
46,6/21/20,330.6979909885,2744.3822519569,11437.2,1270.8000000000002,15452.3822519569,2406,2474.380298791731,3014.3842051220686,2169.2892798180073,2642.7107201819927,10311.968142616175,12562.431857383826,1145.774238068464,1395.8257619315364,13932.12267947637,16972.641824437433,15114.2598251387,12708,2406,48.120000000000005,43.38578559636016,52.85421440363985
